dateoftest,elapsed,label
[26/Jul/2013:14:15:06,499596,/app.php/diagnostic/user_time/course/390/user/2579/unit/149/chart.json?_=1373983933661,200
[26/Jul/2013:14:15:17,419624,/app.php/diagnostic/user_time/course/390/user/2579/unit/159/chart.json?_=1373983975462,200
[26/Jul/2013:14:15:18,311190,/logout,302
[26/Jul/2013:14:15:18,208783,/rumba/login,405
[26/Jul/2013:14:15:18,337349,/rumba/login,302
[26/Jul/2013:14:15:19,899404,/rumba/login?ticket=ST-3725-dWxXZSby1MYmGDPRV5IM-pearson-intl.com,302
[26/Jul/2013:14:15:20,941074,/,200
[26/Jul/2013:14:15:21,794488,/,200
[26/Jul/2013:14:15:21,563939,/settings/,200
[26/Jul/2013:14:15:22,203909,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:23,283295,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:15:24,408737,/settings/,200
[26/Jul/2013:14:15:24,379474,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:15:25,1031418,/gradebook/course/390/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:15:26,1313991,/app.php/gradebook/courses/390/units/51.json?_=1373277223320,200
[26/Jul/2013:14:15:28,735720,/app.php/gradebook/teacher/course/390/unit/156/filterA/1/filterT/1/filterP/1?_=1374052483410,200
[26/Jul/2013:14:15:30,248001,/logout,302
[26/Jul/2013:14:15:29,837951,/app.php/gradebook/teacher/course/390/unit/159/filterA/1/filterT/1/filterP/1?_=1374052501433,200
[26/Jul/2013:14:15:30,157379,/,302
[26/Jul/2013:14:15:30,153783,/rumba/login,302
[26/Jul/2013:14:15:30,426069,/app.php/diagnostic/user_time/course/387/user/2612/unit/159/chart.json?_=1373983975462,200
[26/Jul/2013:14:15:32,189852,/,302
[26/Jul/2013:14:15:31,866882,/,200
[26/Jul/2013:14:15:32,481334,/app.php/diagnostic/user_time/course/388/user/2622/unit/159/chart.json?_=1373983975462,200
[26/Jul/2013:14:15:31,1902520,/app.php/assignments/1820/common_error_report,200
[26/Jul/2013:14:15:33,194342,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:32,986718,/,200
[26/Jul/2013:14:15:33,323381,/logout,302
[26/Jul/2013:14:15:33,205578,/rumba/login,405
[26/Jul/2013:14:15:34,175560,/,302
[26/Jul/2013:14:15:34,1062273,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:15:34,869269,/rumba/login?ticket=ST-3728-MtFLO0P4LEVWx7SCcjQe-pearson-intl.com,302
[26/Jul/2013:14:15:35,369543,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:15:35,825628,/,200
[26/Jul/2013:14:15:36,166412,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:36,271473,/logout_user,302
[26/Jul/2013:14:15:36,347071,/gradebook/course/0/filterA/1/filterT/1/filterP,302
[26/Jul/2013:14:15:36,893728,/,200
[26/Jul/2013:14:15:37,291947,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:15:37,711094,/settings/,200
[26/Jul/2013:14:15:36,1321872,/gradebook/course/389/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:15:37,620621,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:15:38,555425,/settings/,200
[26/Jul/2013:14:15:38,1357339,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:15:38,964449,/,200
[26/Jul/2013:14:15:39,1081559,/gradebook/course/387/filterA/1/filterT/1/filterP,200
[26/Jul/2013:14:15:40,222070,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:39,1098876,/,200
[26/Jul/2013:14:15:40,571997,/settings/,200
[26/Jul/2013:14:15:40,399241,/settings/,200
[26/Jul/2013:14:15:41,152733,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:41,835560,/app.php/gradebook/teacher/course/389/unit/156/filterA/1/filterT/1/filterP/1?_=1374052483410,200
[26/Jul/2013:14:15:42,830621,/app.php/gradebook/teacher/course/389/unit/159/filterA/1/filterT/1/filterP/1?_=1374052501433,200
[26/Jul/2013:14:15:42,527990,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:15:42,1146906,/app.php/gradebook/teacher/course/387/unit/149/filterA/1/filterT/1/filterP/1?_=1374052469792,200
[26/Jul/2013:14:15:42,806444,/app.php/gradebook/teacher/course/389/exercise/425/filterA/1/filterT/1/filterP/1?_=1374052513821,200
[26/Jul/2013:14:15:43,815270,/app.php/gradebook/teacher/course/387/unit/156/filterA/1/filterT/1/filterP/1?_=1374052483410,200
[26/Jul/2013:14:15:44,972522,/app.php/gradebook/teacher/course/388/unit/149/filterA/1/filterT/1/filterP/1?_=1374052469792,200
[26/Jul/2013:14:15:45,206973,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:15:45,792066,/app.php/gradebook/teacher/course/387/exercise/425/filterA/1/filterT/1/filterP/1?_=1374052513821,200
[26/Jul/2013:14:15:43,2306627,/app.php/assignments/1819/common_error_report,200
[26/Jul/2013:14:15:46,800722,/app.php/gradebook/teacher/course/388/unit/159/filterA/1/filterT/1/filterP/1?_=1374052501433,200
[26/Jul/2013:14:15:45,1684885,/app.php/assignments/1821/common_error_report,200
[26/Jul/2013:14:15:47,752767,/app.php/gradebook/teacher/course/391/unit/149/filterA/1/filterT/1/filterP/1?_=1374052469792,200
[26/Jul/2013:14:15:47,1824595,/app.php/assignments/1822/common_error_report,200
[26/Jul/2013:14:15:48,909017,/app.php/gradebook/teacher/course/391/unit/159/filterA/1/filterT/1/filterP/1?_=1374052501433,200
[26/Jul/2013:14:15:49,687233,/app.php/gradebook/teacher/course/391/exercise/425/filterA/1/filterT/1/filterP/1?_=1374052513821,200
[26/Jul/2013:14:15:52,166405,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:08,2437397,/app.php/assignments/1820/common_error_report,200
[26/Jul/2013:14:16:17,3126385,/app.php/assignments/1821/question/852/response/RESPONSE_3/value/Choice_11/accept,200
[26/Jul/2013:14:16:21,266180,/logout_user,302
[26/Jul/2013:14:16:21,228249,/logout,302
[26/Jul/2013:14:16:21,166292,/rumba/login,405
[26/Jul/2013:14:16:22,183535,/rumba/login,302
[26/Jul/2013:14:16:22,279772,/,302
[26/Jul/2013:14:16:22,264292,/,302
[26/Jul/2013:14:16:22,273891,/,302
[26/Jul/2013:14:16:22,266584,/,302
[26/Jul/2013:14:16:22,230528,/rumba/login,302
[26/Jul/2013:14:16:22,345968,/,302
[26/Jul/2013:14:16:22,394120,/,302
[26/Jul/2013:14:16:22,631973,/rumba/login,302
[26/Jul/2013:14:16:23,563970,/,302
[26/Jul/2013:14:16:23,417808,/rumba/login,302
[26/Jul/2013:14:16:23,799587,/rumba/login,302
[26/Jul/2013:14:16:22,878528,/,302
[26/Jul/2013:14:16:22,1365299,/rumba/login,302
[26/Jul/2013:14:16:22,1585949,/,302
[26/Jul/2013:14:16:22,1361203,/,302
[26/Jul/2013:14:16:23,741216,/rumba/login,302
[26/Jul/2013:14:16:23,1000318,/rumba/login,302
[26/Jul/2013:14:16:23,1427276,/,302
[26/Jul/2013:14:16:23,779468,/rumba/login,302
[26/Jul/2013:14:16:22,2224426,/rumba/login?ticket=ST-3733-s6xyGm6ojRqCYgIdbl0v-pearson-intl.com,302
[26/Jul/2013:14:16:24,1065258,/rumba/login,302
[26/Jul/2013:14:16:22,2720245,/rumba/login?ticket=ST-3732-mkC5Zob0VPE7sGcExaMO-pearson-intl.com,302
[26/Jul/2013:14:16:22,2995493,/rumba/login?ticket=ST-3731-yJufS72ZL9fEdzRYaNdP-pearson-intl.com,302
[26/Jul/2013:14:16:23,2375826,/rumba/login?ticket=ST-3739-SBtGZlJMdKlvvcx7NJFC-pearson-intl.com,302
[26/Jul/2013:14:16:24,3128532,/rumba/login?ticket=ST-3741-DANRKrmA3mf00AJpeQGw-pearson-intl.com,302
[26/Jul/2013:14:16:24,3955964,/rumba/login?ticket=ST-3743-MtjSZReV3NKePSTEkVjf-pearson-intl.com,302
[26/Jul/2013:14:16:24,3896841,/rumba/login?ticket=ST-3745-g5FdVbwpaIfVXuKcSt0h-pearson-intl.com,302
[26/Jul/2013:14:16:26,2482214,/settings/,200
[26/Jul/2013:14:16:28,586572,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:28,510739,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:25,3937367,/,200
[26/Jul/2013:14:16:24,4467967,/rumba/login?ticket=ST-3748-fGGKirEMI11O4HyHP5ot-pearson-intl.com,302
[26/Jul/2013:14:16:27,1829364,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:24,5262107,/,200
[26/Jul/2013:14:16:25,4788505,/,200
[26/Jul/2013:14:16:25,6166505,/,200
[26/Jul/2013:14:16:26,5029148,/,200
[26/Jul/2013:14:16:23,7803027,/,200
[26/Jul/2013:14:16:24,7192510,/,200
[26/Jul/2013:14:16:27,4518564,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:27,5236239,/,200
[26/Jul/2013:14:16:24,8473189,/,200
[26/Jul/2013:14:16:30,2712835,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:25,7428135,/,200
[26/Jul/2013:14:16:29,4681792,/,200
[26/Jul/2013:14:16:30,3451701,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:30,4608479,/,200
[26/Jul/2013:14:16:32,1742995,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:29,5220950,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:29,5533723,/,200
[26/Jul/2013:14:16:25,9701074,/,200
[26/Jul/2013:14:16:32,3963040,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:34,1556486,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:35,1361064,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:27,9497787,/,200
[26/Jul/2013:14:16:26,10107659,/,200
[26/Jul/2013:14:16:32,4705957,/,200
[26/Jul/2013:14:16:31,6114235,/,200
[26/Jul/2013:14:16:34,3180542,/settings/,200
[26/Jul/2013:14:16:37,940846,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:34,3340468,/logout_user,302
[26/Jul/2013:14:16:30,8239586,/,200
[26/Jul/2013:14:16:33,5281655,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:36,2421727,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:34,4437177,/logout_user,302
[26/Jul/2013:14:16:36,3640061,/settings/,200
[26/Jul/2013:14:16:30,9934259,/,200
[26/Jul/2013:14:16:39,963442,/,302
[26/Jul/2013:14:16:39,1665995,/rumba/login,405
[26/Jul/2013:14:16:39,1441375,/,302
[26/Jul/2013:14:16:39,1341768,/,302
[26/Jul/2013:14:16:39,1916655,/,302
[26/Jul/2013:14:16:39,1979746,/rumba/login,302
[26/Jul/2013:14:16:33,7341296,/settings/,200
[26/Jul/2013:14:16:36,5478232,/settings/,200
[26/Jul/2013:14:16:39,2613978,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:39,2383079,/rumba/login,302
[26/Jul/2013:14:16:37,3848293,/settings/,200
[26/Jul/2013:14:16:37,4311386,/settings/,200
[26/Jul/2013:14:16:34,7527813,/settings/,200
[26/Jul/2013:14:16:39,2538318,/,302
[26/Jul/2013:14:16:40,1656650,/,302
[26/Jul/2013:14:16:40,1649938,/,302
[26/Jul/2013:14:16:41,1205374,/rumba/login,302
[26/Jul/2013:14:16:40,1897916,/,302
[26/Jul/2013:14:16:42,779166,/,302
[26/Jul/2013:14:16:41,1070661,/rumba/login,302
[26/Jul/2013:14:16:41,1949882,/,302
[26/Jul/2013:14:16:41,2193677,/rumba/login,302
[26/Jul/2013:14:16:39,3887159,/,302
[26/Jul/2013:14:16:39,3875711,/,302
[26/Jul/2013:14:16:42,1299642,/,302
[26/Jul/2013:14:16:40,3061348,/,302
[26/Jul/2013:14:16:41,1758957,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:39,3835880,/,302
[26/Jul/2013:14:16:39,4473778,/,302
[26/Jul/2013:14:16:39,4433953,/rumba/login,302
[26/Jul/2013:14:16:39,4542242,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:31,12818691,/,200
[26/Jul/2013:14:16:39,4726347,/rumba/login?ticket=ST-3750-ONsSQV9ePbJCtqqH4bBr-pearson-intl.com,302
[26/Jul/2013:14:16:43,1578056,/,302
[26/Jul/2013:14:16:43,1249742,/,302
[26/Jul/2013:14:16:43,909502,/rumba/login,302
[26/Jul/2013:14:16:42,1778605,/,302
[26/Jul/2013:14:16:42,2010486,/rumba/login,302
[26/Jul/2013:14:16:43,1639565,/rumba/login,302
[26/Jul/2013:14:16:43,1943690,/rumba/login,302
[26/Jul/2013:14:16:42,3084911,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:32,13470555,/,200
[26/Jul/2013:14:16:39,6865285,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:42,3395306,/,302
[26/Jul/2013:14:16:44,1256352,/rumba/login,302
[26/Jul/2013:14:16:45,833463,/rumba/login,302
[26/Jul/2013:14:16:41,5321533,/rumba/login,302
[26/Jul/2013:14:16:45,1472274,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:39,7626999,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:42,6053728,/,302
[26/Jul/2013:14:16:46,1570480,/rumba/login,302
[26/Jul/2013:14:16:46,1328721,/rumba/login,302
[26/Jul/2013:14:16:46,1898865,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:39,9040351,/rumba/login?ticket=ST-3751-PsiyazUJfd2DeXcGV9FW-pearson-intl.com,302
[26/Jul/2013:14:16:44,4505267,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:46,2924823,/rumba/login,302
[26/Jul/2013:14:16:42,6689335,/settings/,200
[26/Jul/2013:14:16:44,5528506,/,200
[26/Jul/2013:14:16:43,7356320,/,200
[26/Jul/2013:14:16:44,6115879,/,200
[26/Jul/2013:14:16:47,3443855,/rumba/login,302
[26/Jul/2013:14:16:45,5893386,/,200
[26/Jul/2013:14:16:44,6399643,/,200
[26/Jul/2013:14:16:49,2031332,/rumba/login,302
[26/Jul/2013:14:16:44,7433083,/courses/,302
[26/Jul/2013:14:16:44,7108700,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:45,7007416,/rumba/login?ticket=ST-3764-oawXfywnq6pSHCsTFT0p-pearson-intl.com,302
[26/Jul/2013:14:16:43,8331761,/rumba/login?ticket=ST-3761-f6kieAGsvoG3KMySVoVf-pearson-intl.com,302
[26/Jul/2013:14:16:48,3935040,/rumba/login?ticket=ST-3773-jHEwLIlIGzcGRrdmTcOD-pearson-intl.com,302
[26/Jul/2013:14:16:51,1097844,/rumba/login,302
[26/Jul/2013:14:16:42,10777043,/rumba/login?ticket=ST-3755-eBQUWYtlDftbyJdRj9su-pearson-intl.com,302
[26/Jul/2013:14:16:51,1871054,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:50,2394069,/courses/content,302
[26/Jul/2013:14:16:49,4166649,/rumba/login,302
[26/Jul/2013:14:16:51,1843023,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:49,3820692,/rumba/login?ticket=ST-3776-TFsggjPSlNuXx1HVpzcm-pearson-intl.com,302
[26/Jul/2013:14:16:44,9579619,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:29,25487606,/app.php/assignments/1823/common_error_report,200
[26/Jul/2013:14:16:50,4405582,/courses/content,302
[26/Jul/2013:14:16:43,11340685,/rumba/login?ticket=ST-3759-IhMGMIVRcmnbmsGYbRDW-pearson-intl.com,302
[26/Jul/2013:14:16:46,9011939,/rumba/login?ticket=ST-3767-lNDACqwqCTC20aUvpkd7-pearson-intl.com,302
[26/Jul/2013:14:16:33,23087583,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:50,5526506,/settings/,200
[26/Jul/2013:14:16:48,7948248,/settings/,200
[26/Jul/2013:14:16:49,6923777,/rumba/login?ticket=ST-3775-g1JANaU64asVjCTdg9eB-pearson-intl.com,302
[26/Jul/2013:14:16:47,9601189,/rumba/login?ticket=ST-3771-kotn5uvw6a2hHZws1cMT-pearson-intl.com,302
[26/Jul/2013:14:16:51,5401778,/settings/,200
[26/Jul/2013:14:16:46,10390226,/settings/,200
[26/Jul/2013:14:16:53,3427979,/rumba/login?ticket=ST-3781-VX031TbC93wVmEDl9F46-pearson-intl.com,302
[26/Jul/2013:14:16:48,9152106,/,200
[26/Jul/2013:14:16:53,4724350,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:53,4364509,/settings/,200
[26/Jul/2013:14:16:52,5435099,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:53,5248943,/settings/,200
[26/Jul/2013:14:16:54,4254142,/rumba/login?ticket=ST-3783-AYqKGRcwqyAu7WSoc4zW-pearson-intl.com,302
[26/Jul/2013:14:16:46,12838214,/rumba/login?ticket=ST-3769-g9z7n3xSK16tifsiGcnv-pearson-intl.com,302
[26/Jul/2013:14:16:57,2284243,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:47,12797515,/,200
[26/Jul/2013:14:16:53,6299550,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:57,3674722,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:56,4242602,/rumba/login?ticket=ST-3786-taPq4icT1rfJXJg4FkRk-pearson-intl.com,302
[26/Jul/2013:14:16:56,4826946,/settings/,200
[26/Jul/2013:14:16:52,9413287,/rumba/login?ticket=ST-3780-bvQzfDPYkeuYM19neaGk-pearson-intl.com,302
[26/Jul/2013:14:16:58,3428034,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:49,13126443,/,200
[26/Jul/2013:14:16:57,5253132,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:16:43,19583242,/,200
[26/Jul/2013:14:16:56,7329243,/,200
[26/Jul/2013:14:17:01,2731567,/courses/content,302
[26/Jul/2013:14:16:59,4700502,/settings/,200
[26/Jul/2013:14:17:03,1368008,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:44,20673443,/,200
[26/Jul/2013:14:16:55,9496322,/rumba/login?ticket=ST-3785-3lSEujdLlkeZJbufWSb4-pearson-intl.com,302
[26/Jul/2013:14:16:57,6910258,/,200
[26/Jul/2013:14:16:55,9873207,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:16:53,11730125,/,200
[26/Jul/2013:14:17:03,1890410,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:44,21135774,/,200
[26/Jul/2013:14:16:52,13592298,/,200
[26/Jul/2013:14:17:01,4136266,/settings/,200
[26/Jul/2013:14:17:04,1701409,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:16:59,7930036,/,200
[26/Jul/2013:14:17:06,1506909,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:02,6743354,/courses/,302
[26/Jul/2013:14:17:02,6676181,/,200
[26/Jul/2013:14:16:51,18592748,/,200
[26/Jul/2013:14:17:05,5209206,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:52,18161108,/,200
[26/Jul/2013:14:16:55,15042320,/,200
[26/Jul/2013:14:17:00,10855749,/courses/content/390,200
[26/Jul/2013:14:17:06,4983150,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:16:55,15825243,/,200
[26/Jul/2013:14:17:05,6326344,/,200
[26/Jul/2013:14:17:04,7202712,/,200
[26/Jul/2013:14:17:05,6326229,/,200
[26/Jul/2013:14:16:59,12122520,/,200
[26/Jul/2013:14:16:25,46299672,/app.php/assignments/1822/common_error_report,200
[26/Jul/2013:14:17:00,11989898,/,200
[26/Jul/2013:14:17:05,6493058,/settings/,200
[26/Jul/2013:14:17:02,10029083,/,200
[26/Jul/2013:14:17:06,6276335,/,200
[26/Jul/2013:14:16:54,18216627,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:16:54,17839707,/,200
[26/Jul/2013:14:17:01,11675758,/,200
[26/Jul/2013:14:16:57,15944563,/courses/content/390,200
[26/Jul/2013:14:17:04,8461019,/,200
[26/Jul/2013:14:16:56,16515350,/,200
[26/Jul/2013:14:16:58,15061606,/,200
[26/Jul/2013:14:17:00,13307621,/,200
[26/Jul/2013:14:16:54,19450347,/settings/,200
[26/Jul/2013:14:16:58,15463195,/courses/content/390,200
[26/Jul/2013:14:17:14,1308018,/courses/content,302
[26/Jul/2013:14:17:14,1145826,/courses/,302
[26/Jul/2013:14:17:13,2129250,/settings/,200
[26/Jul/2013:14:17:13,2455648,/settings/,200
[26/Jul/2013:14:17:15,1229859,/courses/content,302
[26/Jul/2013:14:17:15,1476657,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:16,482893,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:14,2434512,/courses/content,302
[26/Jul/2013:14:17:15,1135833,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:15,1110837,/courses/content,302
[26/Jul/2013:14:17:13,3900415,/,200
[26/Jul/2013:14:17:17,511571,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:16,1420348,/courses/,302
[26/Jul/2013:14:17:17,1250262,/courses/,302
[26/Jul/2013:14:17:16,1975185,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:16,1834726,/app.php/activities/367/course/390/0/practice,302
[26/Jul/2013:14:17:17,1392273,/settings/,200
[26/Jul/2013:14:17:14,5763110,/,200
[26/Jul/2013:14:17:16,5578857,/courses/content/390,200
[26/Jul/2013:14:17:19,2118401,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:20,2173490,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:21,1091756,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:21,2032999,/courses/content,302
[26/Jul/2013:14:17:21,2697503,/courses/content,302
[26/Jul/2013:14:17:23,1289821,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:24,1271751,/logout,302
[26/Jul/2013:14:17:20,5372873,/courses/,302
[26/Jul/2013:14:17:23,1961486,/courses/content,302
[26/Jul/2013:14:17:22,3590459,/settings/,200
[26/Jul/2013:14:17:20,6088540,/settings/,200
[26/Jul/2013:14:17:20,5900014,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:20,6540489,/,200
[26/Jul/2013:14:17:23,3534468,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:20,6766581,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:20,7256505,/settings/,200
[26/Jul/2013:14:17:27,594344,/,302
[26/Jul/2013:14:17:20,7283687,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:21,5963058,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:22,5510551,/courses/content,302
[26/Jul/2013:14:17:22,5775984,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:22,5502883,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:17:22,6187384,/,200
[26/Jul/2013:14:17:27,1213079,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:28,842652,/,302
[26/Jul/2013:14:17:20,9885163,/settings/,200
[26/Jul/2013:14:17:29,744892,/,302
[26/Jul/2013:14:17:26,3545528,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:26,4226431,/settings/,200
[26/Jul/2013:14:17:20,10774001,/app.php/activities/3115/0/solve,200
[26/Jul/2013:14:17:23,7396157,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:27,3279902,/courses/,302
[26/Jul/2013:14:17:26,5013866,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:29,1377735,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:30,705847,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:22,8877670,/,200
[26/Jul/2013:14:17:30,1262665,/,302
[26/Jul/2013:14:17:28,3043437,/,302
[26/Jul/2013:14:17:25,5719470,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:30,1588546,/,302
[26/Jul/2013:14:17:25,6555961,/,200
[26/Jul/2013:14:17:27,5155320,/settings/,200
[26/Jul/2013:14:17:31,1378635,/,302
[26/Jul/2013:14:17:31,1045623,/rumba/login,302
[26/Jul/2013:14:17:25,7556190,/,200
[26/Jul/2013:14:17:28,4912526,/,302
[26/Jul/2013:14:17:31,1529586,/,302
[26/Jul/2013:14:17:28,4651138,/settings/,200
[26/Jul/2013:14:17:32,1022014,/rumba/login,302
[26/Jul/2013:14:17:31,1674505,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:23,9731741,/courses/,302
[26/Jul/2013:14:17:28,5146120,/,302
[26/Jul/2013:14:17:32,1333784,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:33,597865,/rumba/login,302
[26/Jul/2013:14:17:31,3363176,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:32,1652604,/rumba/login,302
[26/Jul/2013:14:17:14,19646645,/,200
[26/Jul/2013:14:17:15,19957866,/,200
[26/Jul/2013:14:17:32,2702640,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:34,1264870,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:14,21570921,/,200
[26/Jul/2013:14:17:34,2111884,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:15,21769579,/,200
[26/Jul/2013:14:17:33,4536346,/settings/,200
[26/Jul/2013:14:17:31,6261461,/courses/content,302
[26/Jul/2013:14:17:34,3763101,/rumba/login?ticket=ST-3815-xjEDRKfjyUdYWVmS44dV-pearson-intl.com,302
[26/Jul/2013:14:17:19,18000427,/courses/content/390,200
[26/Jul/2013:14:17:36,2057675,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:36,2209662,/rumba/login,302
[26/Jul/2013:14:17:32,6350648,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:17:33,5401494,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:32,5916125,/rumba/login?ticket=ST-3811-wFiplnAu4bzaxXvaXg4S-pearson-intl.com,302
[26/Jul/2013:14:17:20,18072622,/courses/content/389,200
[26/Jul/2013:14:17:36,1901712,/rumba/login,302
[26/Jul/2013:14:17:15,23492287,/courses/content/390,200
[26/Jul/2013:14:17:20,18581266,/,200
[26/Jul/2013:14:17:20,19183088,/,200
[26/Jul/2013:14:17:33,5845949,/app.php/activities/367/course/390/0/practice,302
[26/Jul/2013:14:17:35,4713162,/courses/,302
[26/Jul/2013:14:17:39,1527820,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:30,10357961,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:31,9686734,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:17:23,17757129,/settings/,200
[26/Jul/2013:14:17:35,5924076,/settings/,200
[26/Jul/2013:14:17:28,14484237,/settings/,200
[26/Jul/2013:14:17:41,1039757,/rumba/login,302
[26/Jul/2013:14:17:39,4009389,/settings/,200
[26/Jul/2013:14:17:39,4577295,/app.php/activities/367/course/390/0/practice,302
[26/Jul/2013:14:17:39,5038685,/rumba/login,302
[26/Jul/2013:14:17:38,6313138,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:43,1589786,/js/routing?callback=fos.Router.setData,200
