timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1375611528936,668,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-32,,true,,9276,11,11,0,1,0
1375611401298,128769,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-44,,false,,57131,10,10,0,1,1
1375611530100,475,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-44,,true,,9276,10,10,0,1,0
1375611433519,100177,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-24,,false,,57135,9,9,0,1,1
1375611533726,685,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-24,,true,,9276,9,9,0,1,0
1375611413175,122063,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-35,,false,,57134,8,8,0,1,1
1375611535267,465,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-35,,true,,9276,8,8,0,1,0
1375611375288,166166,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-14,,false,,57133,7,7,0,1,1
1375611541485,463,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-14,,true,,9277,7,7,0,1,0
1375611393982,148155,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-12,,false,,56790,6,6,0,1,1
1375611542179,547,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-12,,true,,9276,6,6,0,1,0
1375611378988,165664,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-1,,false,,57132,5,5,0,1,1
1375611544683,467,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-1,,true,,9276,5,5,0,1,0
1375611389883,156792,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-23,,false,,57138,4,4,0,1,1
1375611546703,687,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-23,,true,,9276,4,4,0,1,0
1375611413077,135083,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-40,,false,,56787,3,3,0,1,1
1375611548193,662,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-40,,true,,9276,3,3,0,1,0
1375611432217,124537,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-17,,false,,57132,2,2,0,1,1
1375611556784,558,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-17,,true,,9276,2,2,0,1,0
1375611413098,160879,SC01_09_Enter_CountryLanguageTZone_ClickSave,,"Number of samples in transaction : 7, number of failing samples : 1",TG - Student Registration 2-41,,false,,57136,1,1,0,1,1
1375611574007,691,SC01_10_Signout_Student,200,"Number of samples in transaction : 2, number of failing samples : 0",TG - Student Registration 2-41,,true,,9277,1,1,0,1,0
1375611574798,0,STUDENT ID : 10050,200,OK,TG - Students Join Course 3-1,text,true,,1499,1,1,0,1,0
1375611574831,0,STUDENT ID : 10051,200,OK,TG - Students Join Course 3-2,text,true,,1499,2,2,0,1,0
1375611574860,1,STUDENT ID : 10052,200,OK,TG - Students Join Course 3-3,text,true,,1499,3,3,0,1,0
1375611574892,0,STUDENT ID : 10053,200,OK,TG - Students Join Course 3-4,text,true,,1499,4,4,0,1,0
1375611574921,0,STUDENT ID : 10054,200,OK,TG - Students Join Course 3-5,text,true,,1499,5,5,0,1,0
1375611574951,0,STUDENT ID : 10055,200,OK,TG - Students Join Course 3-6,text,true,,1498,6,6,0,1,0
1375611574979,1,STUDENT ID : 10056,200,OK,TG - Students Join Course 3-7,text,true,,1499,7,7,0,1,0
1375611575010,0,STUDENT ID : 10057,200,OK,TG - Students Join Course 3-8,text,true,,1499,8,8,0,1,0
1375611575039,0,STUDENT ID : 10058,200,OK,TG - Students Join Course 3-9,text,true,,1499,9,9,0,1,0
1375611575069,0,STUDENT ID : 10059,200,OK,TG - Students Join Course 3-10,text,true,,1500,10,10,0,1,0
1375611575100,0,STUDENT ID : 10060,200,OK,TG - Students Join Course 3-11,text,true,,1500,11,11,0,1,0
1375611575129,0,STUDENT ID : 10061,200,OK,TG - Students Join Course 3-12,text,true,,1500,12,12,0,1,0
1375611575188,0,STUDENT ID : 10062,200,OK,TG - Students Join Course 3-13,text,true,,1500,14,14,0,1,0
1375611575191,0,STUDENT ID : 10063,200,OK,TG - Students Join Course 3-14,text,true,,1500,14,14,0,1,0
1375611575217,0,STUDENT ID : 10064,200,OK,TG - Students Join Course 3-15,text,true,,1499,15,15,0,1,0
1375611575247,0,STUDENT ID : 10065,200,OK,TG - Students Join Course 3-16,text,true,,1500,16,16,0,1,0
1375611575280,0,STUDENT ID : 10066,200,OK,TG - Students Join Course 3-17,text,true,,1500,17,17,0,1,0
1375611575304,0,STUDENT ID : 10067,200,OK,TG - Students Join Course 3-18,text,true,,1500,18,18,0,1,0
1375611575334,0,STUDENT ID : 10068,200,OK,TG - Students Join Course 3-19,text,true,,1500,19,19,0,1,0
1375611575364,0,STUDENT ID : 10069,200,OK,TG - Students Join Course 3-20,text,true,,1500,20,20,0,1,0
1375611575393,0,STUDENT ID : 10070,200,OK,TG - Students Join Course 3-21,text,true,,1500,21,21,0,1,0
1375611575422,0,STUDENT ID : 10071,200,OK,TG - Students Join Course 3-22,text,true,,1500,22,22,0,1,0
1375611575452,0,STUDENT ID : 10072,200,OK,TG - Students Join Course 3-23,text,true,,1500,23,23,0,1,0
1375611575482,0,STUDENT ID : 10073,200,OK,TG - Students Join Course 3-24,text,true,,1500,24,24,0,1,0
1375611575511,0,STUDENT ID : 10074,200,OK,TG - Students Join Course 3-25,text,true,,1499,25,25,0,1,0
1375611575540,1,STUDENT ID : 10075,200,OK,TG - Students Join Course 3-26,text,true,,1499,26,26,0,1,0
1375611575571,0,STUDENT ID : 10076,200,OK,TG - Students Join Course 3-27,text,true,,1500,27,27,0,1,0
1375611575600,0,STUDENT ID : 10077,200,OK,TG - Students Join Course 3-28,text,true,,1500,28,28,0,1,0
1375611575629,0,STUDENT ID : 10078,200,OK,TG - Students Join Course 3-29,text,true,,1500,29,29,0,1,0
1375611575659,0,STUDENT ID : 10079,200,OK,TG - Students Join Course 3-30,text,true,,1500,30,30,0,1,0
1375611575688,1,STUDENT ID : 10080,200,OK,TG - Students Join Course 3-31,text,true,,1500,31,31,0,1,0
1375611575718,0,STUDENT ID : 10081,200,OK,TG - Students Join Course 3-32,text,true,,1500,32,32,0,1,0
1375611575748,0,STUDENT ID : 10082,200,OK,TG - Students Join Course 3-33,text,true,,1500,33,33,0,1,0
1375611575778,0,STUDENT ID : 10083,200,OK,TG - Students Join Course 3-34,text,true,,1500,34,34,0,1,0
1375611575809,0,STUDENT ID : 10084,200,OK,TG - Students Join Course 3-35,text,true,,1500,35,35,0,1,0
1375611575838,0,STUDENT ID : 10085,200,OK,TG - Students Join Course 3-36,text,true,,1499,36,36,0,1,0
1375611575866,0,STUDENT ID : 10086,200,OK,TG - Students Join Course 3-37,text,true,,1499,37,37,0,1,0
1375611575922,0,STUDENT ID : 10087,200,OK,TG - Students Join Course 3-38,text,true,,1500,38,38,0,1,0
1375611575955,0,STUDENT ID : 10088,200,OK,TG - Students Join Course 3-39,text,true,,1500,39,39,0,1,0
1375611575982,0,STUDENT ID : 10089,200,OK,TG - Students Join Course 3-40,text,true,,1500,40,40,0,1,0
1375611576012,0,STUDENT ID : 10090,200,OK,TG - Students Join Course 3-41,text,true,,1500,41,41,0,1,0
1375611576041,0,STUDENT ID : 10091,200,OK,TG - Students Join Course 3-42,text,true,,1500,42,42,0,1,0
1375611576071,0,STUDENT ID : 10092,200,OK,TG - Students Join Course 3-43,text,true,,1500,43,43,0,1,0
1375611576100,0,STUDENT ID : 10093,200,OK,TG - Students Join Course 3-44,text,true,,1499,44,44,0,1,0
1375611576130,0,STUDENT ID : 10094,200,OK,TG - Students Join Course 3-45,text,true,,1500,45,45,0,1,0
1375611576160,0,STUDENT ID : 10095,200,OK,TG - Students Join Course 3-46,text,true,,1500,46,46,0,1,0
1375611576189,0,STUDENT ID : 10096,200,OK,TG - Students Join Course 3-47,text,true,,1500,47,47,0,1,0
